"id","source_line","requirement","implementation","evidence","status","notes"
"9.6","281","支持清空搜索并返回原来的编辑位置。","SQLite FTS5 trigram + 短词 LIKE；请求序号防旧结果覆盖；直接定位","自动化：db 搜索测试、浏览器主流程 E2E；原生边界：验收报告-0.1.4 的隔离 EXE 冒烟","LOCAL_PASS","实现并纳入本机自动化或桌面验收"
"10.1","289","上次打开的项目。","SQLite settings/project_view_state/window_state 持久化；锚点、源码光标与模式恢复","源码光标重启 E2E；千轮锚点重载 E2E；真实 EXE 重启冒烟","LOCAL_PASS","实现并纳入本机自动化或桌面验收"
"10.2","290","上次正在编辑的提示词轮次。","SQLite settings/project_view_state/window_state 持久化；锚点、源码光标与模式恢复","源码光标重启 E2E；千轮锚点重载 E2E；真实 EXE 重启冒烟","LOCAL_PASS","实现并纳入本机自动化或桌面验收"
"10.3","291","上次浏览和编辑的位置。","SQLite settings/project_view_state/window_state 持久化；锚点、源码光标与模式恢复","源码光标重启 E2E；千轮锚点重载 E2E；真实 EXE 重启冒烟","LOCAL_PASS","实现并纳入本机自动化或桌面验收"
"10.4","292","上次窗口大小和窗口位置。","SQLite settings/project_view_state/window_state 持久化；锚点、源码光标与模式恢复","源码光标重启 E2E；千轮锚点重载 E2E；真实 EXE 重启冒烟","LOCAL_PASS","实现并纳入本机自动化或桌面验收"
"10.5","293","上次选择的主题。","SQLite settings/project_view_state/window_state 持久化；锚点、源码光标与模式恢复","源码光标重启 E2E；千轮锚点重载 E2E；真实 EXE 重启冒烟","LOCAL_PASS","实现并纳入本机自动化或桌面验收"
"10.6","294","项目置顶状态。","SQLite settings/project_view_state/window_state 持久化；锚点、源码光标与模式恢复","源码光标重启 E2E；千轮锚点重载 E2E；真实 EXE 重启冒烟","LOCAL_PASS","实现并纳入本机自动化或桌面验收"
"10.7","295","尚未完成的提示词草稿。","SQLite settings/project_view_state/window_state 持久化；锚点、源码光标与模式恢复","源码光标重启 E2E；千轮锚点重载 E2E；真实 EXE 重启冒烟","LOCAL_PASS","实现并纳入本机自动化或桌面验收"
"10.8","296","Markdown 编辑模式。","SQLite settings/project_view_state/window_state 持久化；锚点、源码光标与模式恢复","源码光标重启 E2E；千轮锚点重载 E2E；真实 EXE 重启冒烟","LOCAL_PASS","实现并纳入本机自动化或桌面验收"
"10.9","297","长提示词默认预览行数。","SQLite settings/project_view_state/window_state 持久化；锚点、源码光标与模式恢复","源码光标重启 E2E；千轮锚点重载 E2E；真实 EXE 重启冒烟","LOCAL_PASS","实现并纳入本机自动化或桌面验收"
"10.10","298","轮次序号显示开关。","SQLite settings/project_view_state/window_state 持久化；锚点、源码光标与模式恢复","源码光标重启 E2E；千轮锚点重载 E2E；真实 EXE 重启冒烟","LOCAL_PASS","实现并纳入本机自动化或桌面验收"
"10.11","299","每个项目的时间线位置和当前轮次。","SQLite settings/project_view_state/window_state 持久化；锚点、源码光标与模式恢复","源码光标重启 E2E；千轮锚点重载 E2E；真实 EXE 重启冒烟","LOCAL_PASS","实现并纳入本机自动化或桌面验收"
"10.12","300","界面、正文和代码字体的家族、字号、粗细及行高。","SQLite settings/project_view_state/window_state 持久化；锚点、源码光标与模式恢复","源码光标重启 E2E；千轮锚点重载 E2E；真实 EXE 重启冒烟","LOCAL_PASS","实现并纳入本机自动化或桌面验收"
"10.13","301","字体收藏、最近使用字体和缺字回退顺序。","SQLite settings/project_view_state/window_state 持久化；锚点、源码光标与模式恢复","源码光标重启 E2E；千轮锚点重载 E2E；真实 EXE 重启冒烟","LOCAL_PASS","实现并纳入本机自动化或桌面验收"
"11.1","307","支持一键将窗口保持在最前方。","原生窗口置顶/最小化/最大化/关闭；显示器可见区域钳制；响应式抽屉","自动化：浏览器窄屏 E2E、窗口状态测试；人工：验收报告-0.1.4 中的隔离 EXE 安全关闭冒烟","LOCAL_PASS","实现并纳入本机自动化或桌面验收"
"11.2","308","支持随时取消窗口置顶。","原生窗口置顶/最小化/最大化/关闭；显示器可见区域钳制；响应式抽屉","自动化：浏览器窄屏 E2E、窗口状态测试；人工：验收报告-0.1.4 中的隔离 EXE 安全关闭冒烟","LOCAL_PASS","实现并纳入本机自动化或桌面验收"
"11.3","309","窗口置顶状态应自动保存。","原生窗口置顶/最小化/最大化/关闭；显示器可见区域钳制；响应式抽屉","自动化：浏览器窄屏 E2E、窗口状态测试；人工：验收报告-0.1.4 中的隔离 EXE 安全关闭冒烟","LOCAL_PASS","实现并纳入本机自动化或桌面验收"
"11.4","310","支持正常最小化、最大化和关闭。","原生窗口置顶/最小化/最大化/关闭；显示器可见区域钳制；响应式抽屉","自动化：浏览器窄屏 E2E、窗口状态测试；人工：验收报告-0.1.4 中的隔离 EXE 安全关闭冒烟","LOCAL_PASS","实现并纳入本机自动化或桌面验收"
"11.5","311","界面在不同窗口尺寸下保持正常可用。","原生窗口置顶/最小化/最大化/关闭；显示器可见区域钳制；响应式抽屉","自动化：浏览器窄屏 E2E、窗口状态测试；人工：验收报告-0.1.4 中的隔离 EXE 安全关闭冒烟","LOCAL_PASS","实现并纳入本机自动化或桌面验收"
"12.1","317","支持导出单个项目。","UTF-8 Markdown、无损项目包、SQLite Online Backup、哈希归档校验与启动前原子恢复","archive/markdown_io 故障注入与往返测试；包结构验收","LOCAL_PASS","实现并纳入本机自动化或桌面验收"
"12.2","318","支持导出全部项目。","UTF-8 Markdown、无损项目包、SQLite Online Backup、哈希归档校验与启动前原子恢复","archive/markdown_io 故障注入与往返测试；包结构验收","LOCAL_PASS","实现并纳入本机自动化或桌面验收"
"12.3","319","支持将项目导出为便于阅读和保存的文本格式。","UTF-8 Markdown、无损项目包、SQLite Online Backup、哈希归档校验与启动前原子恢复","archive/markdown_io 故障注入与往返测试；包结构验收","LOCAL_PASS","实现并纳入本机自动化或桌面验收"
"12.4","320","支持导入此前导出的项目数据。","UTF-8 Markdown、无损项目包、SQLite Online Backup、哈希归档校验与启动前原子恢复","archive/markdown_io 故障注入与往返测试；包结构验收","LOCAL_PASS","实现并纳入本机自动化或桌面验收"
"12.5","321","支持完整数据备份。","UTF-8 Markdown、无损项目包、SQLite Online Backup、哈希归档校验与启动前原子恢复","archive/markdown_io 故障注入与往返测试；包结构验收","LOCAL_PASS","实现并纳入本机自动化或桌面验收"
"12.6","322","支持从备份中恢复。","UTF-8 Markdown、无损项目包、SQLite Online Backup、哈希归档校验与启动前原子恢复","archive/markdown_io 故障注入与往返测试；包结构验收","LOCAL_PASS","实现并纳入本机自动化或桌面验收"
"12.7","323","软件应自动保留近期备份。","UTF-8 Markdown、无损项目包、SQLite Online Backup、哈希归档校验与启动前原子恢复","archive/markdown_io 故障注入与往返测试；包结构验收","LOCAL_PASS","实现并纳入本机自动化或桌面验收"
"12.8","324","导出和恢复操作不能破坏现有数据。","UTF-8 Markdown、无损项目包、SQLite Online Backup、哈希归档校验与启动前原子恢复","archive/markdown_io 故障注入与往返测试；包结构验收","LOCAL_PASS","实现并纳入本机自动化或桌面验收"
"12.9","325","便于阅读和分享的项目导出格式使用 UTF-8 Markdown（`.md`）。","UTF-8 Markdown、无损项目包、SQLite Online Backup、哈希归档校验与启动前原子恢复","archive/markdown_io 故障注入与往返测试；包结构验收","LOCAL_PASS","实现并纳入本机自动化或桌面验收"
"12.10","326","完整备份必须使用带格式版本信息的无损数据格式，能够恢复项目、轮次、顺序、时间和设置等元数据。","UTF-8 Markdown、无损项目包、SQLite Online Backup、哈希归档校验与启动前原子恢复","archive/markdown_io 故障注入与往返测试；包结构验收","LOCAL_PASS","实现并纳入本机自动化或桌面验收"
"12.11","327","使用完整备份执行恢复前，必须先自动创建当前数据的恢复点。","UTF-8 Markdown、无损项目包、SQLite Online Backup、哈希归档校验与启动前原子恢复","archive/markdown_io 故障注入与往返测试；包结构验收","LOCAL_PASS","实现并纳入本机自动化或桌面验收"
"13.1","333","软件无需注册账号。","无账号/网络 API/遥测；本地明文 SQLite；最小 Tauri 权限与 CSP","CSP/权限单测；源码与依赖审计；README 隐私边界","LOCAL_PASS","实现并纳入本机自动化或桌面验收"
"13.2","334","软件无需登录。","无账号/网络 API/遥测；本地明文 SQLite；最小 Tauri 权限与 CSP","CSP/权限单测；源码与依赖审计；README 隐私边界","LOCAL_PASS","实现并纳入本机自动化或桌面验收"
"13.3","335","软件核心功能无需联网。","无账号/网络 API/遥测；本地明文 SQLite；最小 Tauri 权限与 CSP","CSP/权限单测；源码与依赖审计；README 隐私边界","LOCAL_PASS","实现并纳入本机自动化或桌面验收"
"13.4","336","所有提示词和项目数据保存在本地。","无账号/网络 API/遥测；本地明文 SQLite；最小 Tauri 权限与 CSP","CSP/权限单测；源码与依赖审计；README 隐私边界","LOCAL_PASS","实现并纳入本机自动化或桌面验收"
"13.5","337","不上传用户提示词。","无账号/网络 API/遥测；本地明文 SQLite；最小 Tauri 权限与 CSP","CSP/权限单测；源码与依赖审计；README 隐私边界","LOCAL_PASS","实现并纳入本机自动化或桌面验收"
"13.6","338","不收集用户的项目内容。","无账号/网络 API/遥测；本地明文 SQLite；最小 Tauri 权限与 CSP","CSP/权限单测；源码与依赖审计；README 隐私边界","LOCAL_PASS","实现并纳入本机自动化或桌面验收"
"13.7","339","不持续监听剪贴板。","无账号/网络 API/遥测；本地明文 SQLite；最小 Tauri 权限与 CSP","CSP/权限单测；源码与依赖审计；README 隐私边界","LOCAL_PASS","实现并纳入本机自动化或桌面验收"
"13.8","340","不读取终端或其他软件中的 AI 回答。","无账号/网络 API/遥测；本地明文 SQLite；最小 Tauri 权限与 CSP","CSP/权限单测；源码与依赖审计；README 隐私边界","LOCAL_PASS","实现并纳入本机自动化或桌面验收"
"13.9","341","不主动扫描用户的项目代码。","无账号/网络 API/遥测；本地明文 SQLite；最小 Tauri 权限与 CSP","CSP/权限单测；源码与依赖审计；README 隐私边界","LOCAL_PASS","实现并纳入本机自动化或桌面验收"
"13.10","342","不依赖 Claude Code、Codex、Cursor 或其他特定工具。","无账号/网络 API/遥测；本地明文 SQLite；最小 Tauri 权限与 CSP","CSP/权限单测；源码与依赖审计；README 隐私边界","LOCAL_PASS","实现并纳入本机自动化或桌面验收"
"14.1","350","创建下一轮提示词。","应用层快捷键路由、编辑目标保护、IME 组合期屏蔽与时间线焦点导航","自动化：shortcuts Vitest、浏览器 E2E；原生边界：验收报告-0.1.4 的隔离 EXE 冒烟","LOCAL_PASS","实现并纳入本机自动化或桌面验收"
"14.2","351","复制当前轮提示词。","应用层快捷键路由、编辑目标保护、IME 组合期屏蔽与时间线焦点导航","自动化：shortcuts Vitest、浏览器 E2E；原生边界：验收报告-0.1.4 的隔离 EXE 冒烟","LOCAL_PASS","实现并纳入本机自动化或桌面验收"
"14.3","352","保存当前内容。","应用层快捷键路由、编辑目标保护、IME 组合期屏蔽与时间线焦点导航","自动化：shortcuts Vitest、浏览器 E2E；原生边界：验收报告-0.1.4 的隔离 EXE 冒烟","LOCAL_PASS","实现并纳入本机自动化或桌面验收"
"14.4","353","撤销操作。","应用层快捷键路由、编辑目标保护、IME 组合期屏蔽与时间线焦点导航","自动化：shortcuts Vitest、浏览器 E2E；原生边界：验收报告-0.1.4 的隔离 EXE 冒烟","LOCAL_PASS","实现并纳入本机自动化或桌面验收"
"14.5","354","搜索。","应用层快捷键路由、编辑目标保护、IME 组合期屏蔽与时间线焦点导航","自动化：shortcuts Vitest、浏览器 E2E；原生边界：验收报告-0.1.4 的隔离 EXE 冒烟","LOCAL_PASS","实现并纳入本机自动化或桌面验收"
"14.6","355","切换窗口置顶状态。","应用层快捷键路由、编辑目标保护、IME 组合期屏蔽与时间线焦点导航","自动化：shortcuts Vitest、浏览器 E2E；原生边界：验收报告-0.1.4 的隔离 EXE 冒烟","LOCAL_PASS","实现并纳入本机自动化或桌面验收"
"14.7","356","在提示词编辑区域中使用常规文字编辑快捷键。","应用层快捷键路由、编辑目标保护、IME 组合期屏蔽与时间线焦点导航","自动化：shortcuts Vitest、浏览器 E2E；原生边界：验收报告-0.1.4 的隔离 EXE 冒烟","LOCAL_PASS","实现并纳入本机自动化或桌面验收"
"14.8","357","在时间线中使用上下方向键切换轮次。","应用层快捷键路由、编辑目标保护、IME 组合期屏蔽与时间线焦点导航","自动化：shortcuts Vitest、浏览器 E2E；原生边界：验收报告-0.1.4 的隔离 EXE 冒烟","LOCAL_PASS","实现并纳入本机自动化或桌面验收"
"14.9","358","回到当前项目时间线顶部。","应用层快捷键路由、编辑目标保护、IME 组合期屏蔽与时间线焦点导航","自动化：shortcuts Vitest、浏览器 E2E；原生边界：验收报告-0.1.4 的隔离 EXE 冒烟","LOCAL_PASS","实现并纳入本机自动化或桌面验收"
"14.10","359","打开或关闭当前轮详情。","应用层快捷键路由、编辑目标保护、IME 组合期屏蔽与时间线焦点导航","自动化：shortcuts Vitest、浏览器 E2E；原生边界：验收报告-0.1.4 的隔离 EXE 冒烟","LOCAL_PASS","实现并纳入本机自动化或桌面验收"
"15.1","367","复制成功后提供轻量提示。","状态/错误 Toast、持续保存失败栏、可撤销删除及不可逆操作确认","Dialog/Toast 组件测试；E2E 焦点；错误恢复 UI 代码审计","LOCAL_PASS","实现并纳入本机自动化或桌面验收"
"15.2","368","自动保存成功不频繁打扰用户。","状态/错误 Toast、持续保存失败栏、可撤销删除及不可逆操作确认","Dialog/Toast 组件测试；E2E 焦点；错误恢复 UI 代码审计","LOCAL_PASS","实现并纳入本机自动化或桌面验收"
"15.3","369","删除操作提供撤销机会。","状态/错误 Toast、持续保存失败栏、可撤销删除及不可逆操作确认","Dialog/Toast 组件测试；E2E 焦点；错误恢复 UI 代码审计","LOCAL_PASS","实现并纳入本机自动化或桌面验收"
"15.4","370","发生错误时使用简体中文说明。","状态/错误 Toast、持续保存失败栏、可撤销删除及不可逆操作确认","Dialog/Toast 组件测试；E2E 焦点；错误恢复 UI 代码审计","LOCAL_PASS","实现并纳入本机自动化或桌面验收"
"15.5","371","不使用频繁弹出的确认窗口干扰操作。","状态/错误 Toast、持续保存失败栏、可撤销删除及不可逆操作确认","Dialog/Toast 组件测试；E2E 焦点；错误恢复 UI 代码审计","LOCAL_PASS","实现并纳入本机自动化或桌面验收"
"15.6","372","重要且无法撤销的操作必须获得用户确认。","状态/错误 Toast、持续保存失败栏、可撤销删除及不可逆操作确认","Dialog/Toast 组件测试；E2E 焦点；错误恢复 UI 代码审计","LOCAL_PASS","实现并纳入本机自动化或桌面验收"
"16.1","380","AI 自动优化提示词。","明确排除；代码与 UI 均未引入对应业务能力","依赖/命令/UI 范围审计；README 产品边界","OUT_OF_SCOPE_BY_REQUIREMENT","需求明确排除"
"16.2","381","AI 自动生成标题。","明确排除；代码与 UI 均未引入对应业务能力","依赖/命令/UI 范围审计；README 产品边界","OUT_OF_SCOPE_BY_REQUIREMENT","需求明确排除"
"16.3","382","AI 回答记录。","明确排除；代码与 UI 均未引入对应业务能力","依赖/命令/UI 范围审计；README 产品边界","OUT_OF_SCOPE_BY_REQUIREMENT","需求明确排除"
"16.4","383","模型 API 接入。","明确排除；代码与 UI 均未引入对应业务能力","依赖/命令/UI 范围审计；README 产品边界","OUT_OF_SCOPE_BY_REQUIREMENT","需求明确排除"
"16.5","384","云同步。","明确排除；代码与 UI 均未引入对应业务能力","依赖/命令/UI 范围审计；README 产品边界","OUT_OF_SCOPE_BY_REQUIREMENT","需求明确排除"
"16.6","385","用户账号系统。","明确排除；代码与 UI 均未引入对应业务能力","依赖/命令/UI 范围审计；README 产品边界","OUT_OF_SCOPE_BY_REQUIREMENT","需求明确排除"
"16.7","386","团队协作。","明确排除；代码与 UI 均未引入对应业务能力","依赖/命令/UI 范围审计；README 产品边界","OUT_OF_SCOPE_BY_REQUIREMENT","需求明确排除"
"16.8","387","提示词社区或市场。","明确排除；代码与 UI 均未引入对应业务能力","依赖/命令/UI 范围审计；README 产品边界","OUT_OF_SCOPE_BY_REQUIREMENT","需求明确排除"
"16.9","388","插件系统。","明确排除；代码与 UI 均未引入对应业务能力","依赖/命令/UI 范围审计；README 产品边界","OUT_OF_SCOPE_BY_REQUIREMENT","需求明确排除"
"16.10","389","图片和附件的粘贴、上传、存储及管理；Markdown 图片引用仅按安全策略显示。","明确排除；代码与 UI 均未引入对应业务能力","依赖/命令/UI 范围审计；README 产品边界","OUT_OF_SCOPE_BY_REQUIREMENT","需求明确排除"
"16.11","390","数学公式、Mermaid 图表、脚注、自动目录等专业 Markdown 扩展。","明确排除；代码与 UI 均未引入对应业务能力","依赖/命令/UI 范围审计；README 产品边界","OUT_OF_SCOPE_BY_REQUIREMENT","需求明确排除"
"16.12","391","脱离 Markdown 原文的 HTML、RTF 或其他专有富文本数据格式。","明确排除；代码与 UI 均未引入对应业务能力","依赖/命令/UI 范围审计；README 产品边界","OUT_OF_SCOPE_BY_REQUIREMENT","需求明确排除"
"16.13","392","多级文件夹。","明确排除；代码与 UI 均未引入对应业务能力","依赖/命令/UI 范围审计；README 产品边界","OUT_OF_SCOPE_BY_REQUIREMENT","需求明确排除"
"16.14","393","标签和双向链接。","明确排除；代码与 UI 均未引入对应业务能力","依赖/命令/UI 范围审计；README 产品边界","OUT_OF_SCOPE_BY_REQUIREMENT","需求明确排除"
"16.15","394","自动读取终端历史。","明确排除；代码与 UI 均未引入对应业务能力","依赖/命令/UI 范围审计；README 产品边界","OUT_OF_SCOPE_BY_REQUIREMENT","需求明确排除"
"16.16","395","自动监听全部剪贴板内容。","明确排除；代码与 UI 均未引入对应业务能力","依赖/命令/UI 范围审计；README 产品边界","OUT_OF_SCOPE_BY_REQUIREMENT","需求明确排除"
"16.17","396","自动分析用户项目代码。","明确排除；代码与 UI 均未引入对应业务能力","依赖/命令/UI 范围审计；README 产品边界","OUT_OF_SCOPE_BY_REQUIREMENT","需求明确排除"
"17.1","402","打开软件。","项目→草稿→复制/完成→时间线→详情→搜索→本地持久化的完整闭环","自动化：桌面/窄屏 Playwright 浏览器壳；人工：验收报告-0.1.4 中的隔离 EXE 冒烟","LOCAL_PASS","实现并纳入本机自动化或桌面验收"
"17.2","403","进入上次使用的项目，或创建一个新项目。","项目→草稿→复制/完成→时间线→详情→搜索→本地持久化的完整闭环","自动化：桌面/窄屏 Playwright 浏览器壳；人工：验收报告-0.1.4 中的隔离 EXE 冒烟","LOCAL_PASS","实现并纳入本机自动化或桌面验收"
"17.3","404","默认在 Markdown 所见即所得模式中编写第一轮提示词，必要时切换源码模式。","项目→草稿→复制/完成→时间线→详情→搜索→本地持久化的完整闭环","自动化：桌面/窄屏 Playwright 浏览器壳；人工：验收报告-0.1.4 中的隔离 EXE 冒烟","LOCAL_PASS","实现并纳入本机自动化或桌面验收"
"17.4","405","一键复制并粘贴到任意 Vibe Coding 工具。","项目→草稿→复制/完成→时间线→详情→搜索→本地持久化的完整闭环","自动化：桌面/窄屏 Playwright 浏览器壳；人工：验收报告-0.1.4 中的隔离 EXE 冒烟","LOCAL_PASS","实现并纳入本机自动化或桌面验收"
"17.5","406","完成一轮对话后，一键创建下一轮。","项目→草稿→复制/完成→时间线→详情→搜索→本地持久化的完整闭环","自动化：桌面/窄屏 Playwright 浏览器壳；人工：验收报告-0.1.4 中的隔离 EXE 冒烟","LOCAL_PASS","实现并纳入本机自动化或桌面验收"
"17.6","407","继续编写并保存后续提示词。","项目→草稿→复制/完成→时间线→详情→搜索→本地持久化的完整闭环","自动化：桌面/窄屏 Playwright 浏览器壳；人工：验收报告-0.1.4 中的隔离 EXE 冒烟","LOCAL_PASS","实现并纳入本机自动化或桌面验收"
"17.7","408","通过左侧时间线、显眼轮次序号和折叠预览有序浏览大量历史内容。","项目→草稿→复制/完成→时间线→详情→搜索→本地持久化的完整闭环","自动化：桌面/窄屏 Playwright 浏览器壳；人工：验收报告-0.1.4 中的隔离 EXE 冒烟","LOCAL_PASS","实现并纳入本机自动化或桌面验收"
"17.8","409","点击任意轮次后，在不扰动时间线位置的详情区域中阅读、编辑、复制、排序或撤销内容。","项目→草稿→复制/完成→时间线→详情→搜索→本地持久化的完整闭环","自动化：桌面/窄屏 Playwright 浏览器壳；人工：验收报告-0.1.4 中的隔离 EXE 冒烟","LOCAL_PASS","实现并纳入本机自动化或桌面验收"
"17.9","410","使用鼠标滚轮、键盘方向键或一键回到顶部快速定位轮次。","项目→草稿→复制/完成→时间线→详情→搜索→本地持久化的完整闭环","自动化：桌面/窄屏 Playwright 浏览器壳；人工：验收报告-0.1.4 中的隔离 EXE 冒烟","LOCAL_PASS","实现并纳入本机自动化或桌面验收"
"17.10","411","所有数据自动保存并保留在便携版数据目录中。","项目→草稿→复制/完成→时间线→详情→搜索→本地持久化的完整闭环","自动化：桌面/窄屏 Playwright 浏览器壳；人工：验收报告-0.1.4 中的隔离 EXE 冒烟","LOCAL_PASS","实现并纳入本机自动化或桌面验收"
